"","species","latitude","longitude"
"1488","Callitriche cophocarpa Sendtner",59.2151399,16.571231
"1489","Callitriche cophocarpa Sendtner",57.475267,14.096651
"1490","Callitriche cophocarpa Sendtner",57.8417049,15.826447
"1491","Callitriche cophocarpa Sendtner",57.903027,13.368755
"1492","Callitriche cophocarpa Sendtner",57.71622,11.79726
"1493","Callitriche cophocarpa Sendtner",59.028212,17.441734
"1494","Callitriche cophocarpa Sendtner",58.106067,14.549258
"1495","Callitriche cophocarpa Sendtner",57.805463,12.510334
"1496","Callitriche cophocarpa Sendtner",58.262354,14.753292
"1497","Callitriche cophocarpa Sendtner",57.836182,15.342264
"1498","Callitriche cophocarpa Sendtner",55.97777,13.363
"1499","Callitriche cophocarpa Sendtner",63.55777778,27.19166667
"1500","Callitriche cophocarpa Sendtner",58.1122179,14.730574
"1501","Callitriche cophocarpa Sendtner",62.488204,17.211299
"1502","Callitriche cophocarpa Sendtner",58.6807859,14.685479
"1503","Callitriche cophocarpa Sendtner",57.4186803483595,15.4185996905434
"1504","Callitriche cophocarpa Sendtner",58.2177179,12.368301
"1505","Callitriche cophocarpa Sendtner",58.352744,13.262646
"1506","Callitriche cophocarpa Sendtner",60.200991,18.442646
"1507","Callitriche cophocarpa Sendtner",59.194141,16.264555
"1508","Callitriche cophocarpa Sendtner",58.786622,14.080284
"1509","Callitriche cophocarpa Sendtner",58.664855,14.489583
"1510","Callitriche cophocarpa Sendtner",57.585503,14.891624
"1511","Callitriche cophocarpa Sendtner",59.8806149,18.729901
"1512","Callitriche cophocarpa Sendtner",56.7217789,13.3704889
"1513","Callitriche cophocarpa Sendtner",59.8581449305498,17.6340694655922
"1514","Callitriche cophocarpa Sendtner",59.210096,17.183864
"1515","Callitriche cophocarpa Sendtner",58.990478,16.6097329
"1516","Callitriche cophocarpa Sendtner",62.4736639,14.4263949
"1517","Callitriche cophocarpa Sendtner",60.2226,16.910345
"1518","Callitriche cophocarpa Sendtner",62.9471759,15.46571
"1519","Callitriche cophocarpa Sendtner",56.1007779,14.649124
"1520","Callitriche cophocarpa Sendtner",62.2344459,16.997509
"1521","Callitriche cophocarpa Sendtner",58.893659,14.163423
"1522","Callitriche cophocarpa Sendtner",58.3218159,16.252464
"1523","Callitriche cophocarpa Sendtner",62.228273,17.1799649
"1524","Callitriche cophocarpa Sendtner",55.9572999,13.538052
"1525","Callitriche cophocarpa Sendtner",58.0573139,14.715285
"1526","Callitriche cophocarpa Sendtner",59.27658,15.045793
"1527","Callitriche cophocarpa Sendtner",57.7448819,14.288001
"1528","Callitriche cophocarpa Sendtner",64.1143359,15.51368
"1529","Callitriche cophocarpa Sendtner",57.6617019,12.0589569
"1530","Callitriche cophocarpa Sendtner",63.2159249,15.547547
"1531","Callitriche cophocarpa Sendtner",58.0824039,12.250721
"1532","Callitriche cophocarpa Sendtner",60.0968629,17.1146579
"1533","Callitriche cophocarpa Sendtner",58.230888,16.358366
"1534","Callitriche cophocarpa Sendtner",62.2344459,16.997509
"1535","Callitriche cophocarpa Sendtner",63.769094,20.533251
"1536","Callitriche cophocarpa Sendtner",57.7742389520013,14.7464417515519
"1537","Callitriche cophocarpa Sendtner",61.689869,13.170308
"1538","Callitriche cophocarpa Sendtner",57.73966,14.420026
"1539","Callitriche cophocarpa Sendtner",60.11824,16.8277089
"1540","Callitriche cophocarpa Sendtner",62.493938,16.140049
"1541","Callitriche cophocarpa Sendtner",58.666798,16.391811
"1542","Callitriche cophocarpa Sendtner",58.890689,17.604806
"1543","Callitriche cophocarpa Sendtner",58.3698309,12.411654
"1544","Callitriche cophocarpa Sendtner",57.956237,13.525664
"1545","Callitriche cophocarpa Sendtner",58.121574,15.033118
"1546","Callitriche cophocarpa Sendtner",59.77563,17.5826439
"1547","Callitriche cophocarpa Sendtner",56.2042199,13.961859
"1548","Callitriche cophocarpa Sendtner",58.415202,13.0681429
"1549","Callitriche cophocarpa Sendtner",59.1275339,15.95805
"1550","Callitriche cophocarpa Sendtner",56.9953969,15.379921
"1551","Callitriche cophocarpa Sendtner",59.75699,16.198906
"1552","Callitriche cophocarpa Sendtner",60.413153,17.8697459
"1553","Callitriche cophocarpa Sendtner",58.4618589,16.775499
"1554","Callitriche cophocarpa Sendtner",60.0608819,18.70093
"1555","Callitriche cophocarpa Sendtner",59.860342,16.862627
"1556","Callitriche cophocarpa Sendtner",59.68227,17.693227
"1557","Callitriche cophocarpa Sendtner",59.044494,17.83066
"1558","Callitriche cophocarpa Sendtner",59.4170969,16.575785
"1559","Callitriche cophocarpa Sendtner",56.5546203,16.1766287
"1560","Callitriche cophocarpa Sendtner",59.5039069,16.975078
"1561","Callitriche cophocarpa Sendtner",59.96983,18.6338529
"1562","Callitriche cophocarpa Sendtner",58.673599,14.945092
"1563","Callitriche cophocarpa Sendtner",59.464606,18.208599
"1564","Callitriche cophocarpa Sendtner",59.8432159,18.3696759
"1565","Callitriche cophocarpa Sendtner",58.9995189,17.16888
"1566","Callitriche cophocarpa Sendtner",56.693505,15.336012
"1567","Callitriche cophocarpa Sendtner",58.982345,17.153402
"1568","Callitriche cophocarpa Sendtner",60.176112,17.088975
"1569","Callitriche cophocarpa Sendtner",59.8714319,17.773581
"1570","Callitriche cophocarpa Sendtner",59.7879459,18.855422
"1571","Callitriche cophocarpa Sendtner",57.7648349,12.0213629
"1572","Callitriche cophocarpa Sendtner",58.3913769,14.357863
"1573","Callitriche cophocarpa Sendtner",58.868951,16.995802
"1574","Callitriche cophocarpa Sendtner",57.7044994,11.9651812
"1575","Callitriche cophocarpa Sendtner",57.660463,13.0599139
"1576","Callitriche cophocarpa Sendtner",59.0658859,17.144698
"1577","Callitriche cophocarpa Sendtner",57.582084,12.737994
"1578","Callitriche cophocarpa Sendtner",57.1694153,15.3459194
"1579","Callitriche cophocarpa Sendtner",58.9787949,14.376764
"1580","Callitriche cophocarpa Sendtner",58.2145569,12.157476
"1581","Callitriche cophocarpa Sendtner",59.162534,18.1308049
"1582","Callitriche cophocarpa Sendtner",59.0621549,17.1173259
"1583","Callitriche cophocarpa Sendtner",65.520453,22.066765
"1584","Callitriche cophocarpa Sendtner",58.540157,11.896596
"1585","Callitriche cophocarpa Sendtner",59.1637729,17.313132
"1586","Callitriche cophocarpa Sendtner",58.654127,14.25223
"1587","Callitriche cophocarpa Sendtner",58.5524989,12.325029
"1588","Callitriche cophocarpa Sendtner",63.771925,20.533691
"1589","Callitriche cophocarpa Sendtner",62.988481,14.0196919
"1590","Callitriche cophocarpa Sendtner",58.2813729338481,16.7531762089481
"1591","Callitriche cophocarpa Sendtner",62.2883199,16.20965
"1592","Callitriche cophocarpa Sendtner",62.743492,16.724502
"1593","Callitriche cophocarpa Sendtner",60.1601,16.519919
"1594","Callitriche cophocarpa Sendtner",58.2739389,12.778957
"1595","Callitriche cophocarpa Sendtner",57.45646,15.08149
"1596","Callitriche cophocarpa Sendtner",57.0919119,14.8246485
"1597","Callitriche cophocarpa Sendtner",56.029136,13.174431
"1598","Callitriche cophocarpa Sendtner",56.8557038811102,14.4774779860398
"1599","Callitriche cophocarpa Sendtner",63.9765859,14.806329
"1600","Callitriche cophocarpa Sendtner",57.7019,15.814427
"1601","Callitriche cophocarpa Sendtner",57.9713619,15.509494
"1602","Callitriche cophocarpa Sendtner",57.2543419643746,14.0323263422124
"1603","Callitriche cophocarpa Sendtner",56.8768719,15.013885
"1604","Callitriche cophocarpa Sendtner",57.922006111985,16.0920631972192
"1605","Callitriche cophocarpa Sendtner",59.693451,17.958517
"1606","Callitriche cophocarpa Sendtner",57.7819991272455,14.1595274665412
"1607","Callitriche cophocarpa Sendtner",57.8533219,15.357751
"1608","Callitriche cophocarpa Sendtner",58.3736749,16.53149
"1609","Callitriche cophocarpa Sendtner",58.8303689,14.27379
"1610","Callitriche cophocarpa Sendtner",59.930947,16.9006429
"1611","Callitriche cophocarpa Sendtner",58.3359469,16.121732
"1612","Callitriche cophocarpa Sendtner",57.534863,14.375218
"1613","Callitriche cophocarpa Sendtner",62.1963939,17.2265429
"1614","Callitriche cophocarpa Sendtner",58.9209839,14.0562179
"1615","Callitriche cophocarpa Sendtner",59.4168319,16.619812
"1616","Callitriche cophocarpa Sendtner",59.233857,17.0534199
"1617","Callitriche cophocarpa Sendtner",59.707296,16.804506
"1618","Callitriche cophocarpa Sendtner",59.5670509,17.3753579
"1619","Callitriche cophocarpa Sendtner",57.90843,13.7227359
"1620","Callitriche cophocarpa Sendtner",58.9476799,16.1309849
"1621","Callitriche cophocarpa Sendtner",59.8775989,17.6578599
"1622","Callitriche cophocarpa Sendtner",58.633209,13.781333
"1623","Callitriche cophocarpa Sendtner",58.6893579,15.417192
"1624","Callitriche cophocarpa Sendtner",57.404552,15.618065
"1625","Callitriche cophocarpa Sendtner",59.0655209,17.1850409
"1626","Callitriche cophocarpa Sendtner",58.5963759,16.794076
"1627","Callitriche cophocarpa Sendtner",56.102978,14.6924499
"1628","Callitriche cophocarpa Sendtner",58.2219899,12.327024
"1629","Callitriche cophocarpa Sendtner",58.9857799,17.1450299
"1630","Callitriche cophocarpa Sendtner",56.3806998,14.0008115
"1631","Callitriche cophocarpa Sendtner",62.690154,16.6447399
"1632","Callitriche cophocarpa Sendtner",57.6251019026964,16.2905670254483
"1633","Callitriche cophocarpa Sendtner",56.252079,14.5090319
"1634","Callitriche cophocarpa Sendtner",59.2795899,15.0482
"1635","Callitriche cophocarpa Sendtner",57.3684569,15.0764429
"1636","Callitriche cophocarpa Sendtner",57.616774,18.451612
"1637","Callitriche cophocarpa Sendtner",60.2323379,17.948636
"1638","Callitriche cophocarpa Sendtner",57.7638189,13.416797
"1639","Callitriche cophocarpa Sendtner",63.6005559,15.12701
"1640","Callitriche cophocarpa Sendtner",57.332846,15.327873
"1641","Callitriche cophocarpa Sendtner",58.664855,14.489583
"1642","Callitriche cophocarpa Sendtner",58.675327,16.60826
"1643","Callitriche cophocarpa Sendtner",58.106205,15.593181
"1644","Callitriche cophocarpa Sendtner",62.87733,14.17532
"1645","Callitriche cophocarpa Sendtner",57.8226889,16.1341919
"1646","Callitriche cophocarpa Sendtner",59.1038509,16.3942359
"1647","Callitriche cophocarpa Sendtner",56.07626,13.73748
"1648","Callitriche cophocarpa Sendtner",59.1769439,17.9696919
"1649","Callitriche cophocarpa Sendtner",57.371194,13.0599589
"1650","Callitriche cophocarpa Sendtner",58.066775,12.574429
"1651","Callitriche cophocarpa Sendtner",58.377862,12.655466
"1652","Callitriche cophocarpa Sendtner",57.915106,12.213252
"1653","Callitriche cophocarpa Sendtner",60.0088569,17.413366
"1654","Callitriche cophocarpa Sendtner",57.9300089,16.472731
"1655","Callitriche cophocarpa Sendtner",57.4648408,16.5460818
"1656","Callitriche cophocarpa Sendtner",58.287418,12.9347429
"1657","Callitriche cophocarpa Sendtner",56.0181869,15.786894
"1658","Callitriche cophocarpa Sendtner",56.6362359,16.218346
"1659","Callitriche cophocarpa Sendtner",58.4197229,13.976753
"1660","Callitriche cophocarpa Sendtner",58.485073,12.896322
"1661","Callitriche cophocarpa Sendtner",58.3979679,15.583812
"1662","Callitriche cophocarpa Sendtner",57.92043,15.8222609
"1663","Callitriche cophocarpa Sendtner",56.7184414,14.7250678
"1664","Callitriche cophocarpa Sendtner",58.381107,12.867262
"1665","Callitriche cophocarpa Sendtner",59.23031,17.7314
"1666","Callitriche cophocarpa Sendtner",58.5256249,16.1303379
"1667","Callitriche cophocarpa Sendtner",58.358268,16.244532
"1668","Callitriche cophocarpa Sendtner",62.2945599,17.2793549
"1669","Callitriche cophocarpa Sendtner",57.8641179,14.928374
"1670","Callitriche cophocarpa Sendtner",59.8138289,17.666259
"1671","Callitriche cophocarpa Sendtner",58.6708939,16.6379939
"1672","Callitriche cophocarpa Sendtner",59.635871,17.2455959
"1673","Callitriche cophocarpa Sendtner",62.6423679,16.321688
"1674","Callitriche cophocarpa Sendtner",58.6619299,13.0822819
"1675","Callitriche cophocarpa Sendtner",57.1694153,15.3459194
"1676","Callitriche cophocarpa Sendtner",60.924405,14.592216
"1677","Callitriche cophocarpa Sendtner",60.1053929,17.400897
"1678","Callitriche cophocarpa Sendtner",59.050265,17.2142629
"1679","Callitriche cophocarpa Sendtner",57.585926,15.9983039
"1680","Callitriche cophocarpa Sendtner",59.359034,18.0868059
"1681","Callitriche cophocarpa Sendtner",57.934201,14.062308
"1682","Callitriche cophocarpa Sendtner",59.8327439,17.655363
"1683","Callitriche cophocarpa Sendtner",56.01478,14.70398
"1684","Callitriche cophocarpa Sendtner",58.319183,13.743002
"1685","Callitriche cophocarpa Sendtner",58.4642079,16.147406
"1686","Callitriche cophocarpa Sendtner",58.539482,13.350474
"1687","Callitriche cophocarpa Sendtner",59.0136559,17.12153
"1688","Callitriche cophocarpa Sendtner",58.014223,12.6282739
"1689","Callitriche cophocarpa Sendtner",57.6694645609586,14.8986454594194
"1690","Callitriche cophocarpa Sendtner",57.640779,14.0635929
"1691","Callitriche cophocarpa Sendtner",61.27976,13.914059
"1692","Callitriche cophocarpa Sendtner",58.734248,16.19366
"1693","Callitriche cophocarpa Sendtner",60.0760939,17.8935689
"1694","Callitriche cophocarpa Sendtner",59.395367,16.443275
"1695","Callitriche cophocarpa Sendtner",57.7670127514445,14.8541931939387
"1696","Callitriche cophocarpa Sendtner",58.213985,12.232449
"1697","Callitriche cophocarpa Sendtner",59.690418,18.1359439
"1698","Callitriche cophocarpa Sendtner",58.427753,15.670913
"1699","Callitriche cophocarpa Sendtner",58.1333619,14.1833019
"1700","Callitriche cophocarpa Sendtner",62.362206,14.897256
"1701","Callitriche cophocarpa Sendtner",58.7594339,17.338797
"1702","Callitriche cophocarpa Sendtner",57.960684,14.094809
"1703","Callitriche cophocarpa Sendtner",62.7926379,16.755431
"1704","Callitriche cophocarpa Sendtner",56.443434,14.354881
"1705","Callitriche cophocarpa Sendtner",58.4446859,12.781427
"1706","Callitriche cophocarpa Sendtner",58.918429,17.172231
"1707","Callitriche cophocarpa Sendtner",58.263427,13.287808
"1708","Callitriche cophocarpa Sendtner",58.6300099,16.4604329
"1709","Callitriche cophocarpa Sendtner",59.9731659,18.6036779
"1710","Callitriche cophocarpa Sendtner",58.5818579,13.177243
"1711","Callitriche cophocarpa Sendtner",57.616774,18.451612
"1712","Callitriche cophocarpa Sendtner",56.0859783,12.797322
"1713","Callitriche cophocarpa Sendtner",58.9692009,16.391936
"1714","Callitriche cophocarpa Sendtner",56.01188,13.27264
"1715","Callitriche cophocarpa Sendtner",63.5275729,19.7152269
"1716","Callitriche cophocarpa Sendtner",56.08896,13.74483
"1717","Callitriche cophocarpa Sendtner",57.4965509,13.082255
"1718","Callitriche cophocarpa Sendtner",58.301907,14.161949
"1719","Callitriche cophocarpa Sendtner",58.483758,16.735371
"1720","Callitriche cophocarpa Sendtner",59.6935769,18.487921
"1721","Callitriche cophocarpa Sendtner",57.676029,14.034407
"1722","Callitriche cophocarpa Sendtner",57.807636,13.4542839
"1723","Callitriche cophocarpa Sendtner",57.591873,13.259143
"1724","Callitriche cophocarpa Sendtner",60.712783,15.756621
"1725","Callitriche cophocarpa Sendtner",58.206465,12.970217
"1726","Callitriche cophocarpa Sendtner",58.417028,16.5614029
"1727","Callitriche cophocarpa Sendtner",58.4131459,12.777286
"1728","Callitriche cophocarpa Sendtner",59.0294639,17.1611459
"1729","Callitriche cophocarpa Sendtner",58.046989,13.794287
"1730","Callitriche cophocarpa Sendtner",60.333077,17.5007179
"1731","Callitriche cophocarpa Sendtner",60.56927,17.493001
"1732","Callitriche cophocarpa Sendtner",57.1226561,16.2647262
"1733","Callitriche cophocarpa Sendtner",58.1972152,13.8772225
"1734","Callitriche cophocarpa Sendtner",59.126294,16.3946219
"1735","Callitriche cophocarpa Sendtner",64.4703059,16.3996619
"1736","Callitriche cophocarpa Sendtner",59.4568739,17.8823669
"1737","Callitriche cophocarpa Sendtner",58.7543483,13.9439367
"1738","Callitriche cophocarpa Sendtner",59.3492079,14.424509
"1739","Callitriche cophocarpa Sendtner",56.8382616467147,14.5272524739321
"1740","Callitriche cophocarpa Sendtner",58.057352,13.76829
"1741","Callitriche cophocarpa Sendtner",55.9278795,13.9662784
"1742","Callitriche cophocarpa Sendtner",57.4643891079693,15.8718648088859
"1743","Callitriche cophocarpa Sendtner",57.737287,13.253959
"1744","Callitriche cophocarpa Sendtner",62.877011,16.8760739
"1745","Callitriche cophocarpa Sendtner",58.4002229,14.126583
"1746","Callitriche cophocarpa Sendtner",60.008448,18.3232779
"1747","Callitriche cophocarpa Sendtner",56.15297,15.33169
"1748","Callitriche cophocarpa Sendtner",58.62567,16.118669
"1749","Callitriche cophocarpa Sendtner",58.1538299,15.0409419
"1750","Callitriche cophocarpa Sendtner",63.1976659,14.646573
"1751","Callitriche cophocarpa Sendtner",56.0561269,14.743411
"1752","Callitriche cophocarpa Sendtner",58.0773269,12.495467
"1753","Callitriche cophocarpa Sendtner",58.410803,15.997279
"1754","Callitriche cophocarpa Sendtner",60.4094449,18.096418
"1755","Callitriche cophocarpa Sendtner",63.3158239,18.78406
"1756","Callitriche cophocarpa Sendtner",58.989603,16.740168
"1757","Callitriche cophocarpa Sendtner",55.694398,13.930274
"1758","Callitriche cophocarpa Sendtner",55.4787979,12.953994
"1759","Callitriche cophocarpa Sendtner",57.263261,16.4507719
"1760","Callitriche cophocarpa Sendtner",58.808723,16.908342
"1761","Callitriche cophocarpa Sendtner",57.9845899,14.950787
"1762","Callitriche cophocarpa Sendtner",57.992742,13.8869659
"1763","Callitriche cophocarpa Sendtner",58.9827569,17.172554
"1764","Callitriche cophocarpa Sendtner",58.3205839,13.611489
"1765","Callitriche cophocarpa Sendtner",58.114851,16.494838
"1766","Callitriche cophocarpa Sendtner",57.86568,15.2417
"1767","Callitriche cophocarpa Sendtner",57.2677888,16.4030669
"1768","Callitriche cophocarpa Sendtner",63.367744,14.327868
"1769","Callitriche cophocarpa Sendtner",57.6776616899586,16.5594444812187
"1770","Callitriche cophocarpa Sendtner",59.194122,15.605165
"1771","Callitriche cophocarpa Sendtner",57.898544,15.7150649
"1772","Callitriche cophocarpa Sendtner",62.2429649,16.3533359
"1773","Callitriche cophocarpa Sendtner",58.265652,12.587014
"1774","Callitriche cophocarpa Sendtner",57.4744219,13.4557389
"1775","Callitriche cophocarpa Sendtner",56.397958,14.3235093
